Date,Location,Category,Type,Source,Applied,CL/msg?,Exam,Interview,Status
8/12/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/12/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/12/2024,"On-site Los Angeles, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,"On-site Louisville, CO",Astro,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/13/2024,"Hybrid Burlington, VT",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/13/2024,"On-site Fayetteville, AR",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,"Hybrid Philadelphia, PA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/13/2024,Remote,Creative,Part-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/13/2024,"Hybrid Evansville, IN",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,"On-site Linden, NJ",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,"Hybrid Los Angeles, CA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/14/2024,"Hybrid New York, NY",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/14/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,"Hybrid McLean, VA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,"On-site San Mateo, CA",Engineering,Full-Time,Handshake,TRUE,FALSE,TRUE,FALSE,Rejected
8/14/2024,"On-site Cary, NC",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Rejected
8/14/2024,"On-site New York, NY",Engineering,Full-Time,Handshake,TRUE,FALSE,TRUE,FALSE,Waiting
8/14/2024,"On-site Reading, PA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/14/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"Hybrid Charlotte, NC",Creative,Part-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,"On-site San Antonio, TX",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,"Hybrid Jersey City, NJ",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"On-site New York, NY",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"On-site New York, NY",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,"Hybrid Woburn, MA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,"On-site Burlington, MA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/15/2024,"Hybrid Chicago, IL",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"On-site Washington, DC",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"On-site Lexington Park, MD",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/15/2024,"On-site San Diego, CA",Engineering,Full-Time,Referral,TRUE,FALSE,FALSE,FALSE,Rejected
8/16/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/16/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/16/2024,"Hybrid Charlotte, NC",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"Hybrid New York, NY",Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"Hybrid Clarksville, NY",Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"On-site Los Angeles, CA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"On-site Calabasas, CA",Creative,Internship,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"On-site New York, NY",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,"On-site Carmel, IN",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/20/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,"Hybrid San Diego, CA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,"On-site Los Angeles, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,"On-site Exton, PA",Engineering,Internship,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,"On-site Falls Church, VA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/21/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/21/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/21/2024,"Hybrid Boston, MA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/21/2024,"On-site Chantilly, VA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/22/2024,"Hybrid Reading, PA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/26/2024,"On-site Chicago, IL",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/26/2024,"On-site Atlanta, GA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/26/2024,"Hybrid Kimberton, PA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/26/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/27/2024,"On-site Hershey, PA",Creative,Contract,Indeed,TRUE,FALSE,TRUE,TRUE,Rejected
8/27/2024,"On-site Parkesburg, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
8/27/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/27/2024,"On-site Mountain View, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/27/2024,"On-site Robesonia, PA",Entry,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
8/29/2024,"On-site Los Angeles, CA",Astro,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
8/29/2024,"On-site North Logan, UT",Astro,Full-Time,Handshake,TRUE,TRUE,FALSE,FALSE,Rejected
8/29/2024,"Hybrid Los Angeles, CA",Creative,Contract,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
8/29/2024,On-site US,Data/Web,Internship,Handshake,TRUE,FALSE,FALSE,FALSE,Waiting
8/29/2024,"On-site Atlanta, GA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/29/2024,Remote,Engineering,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/29/2024,"On-site Dallas, TX",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Waiting
8/29/2024,"On-site Dallas, TX",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Waiting
8/29/2024,"On-site Wernersville, PA",Engineering,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
8/30/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid New York, NY",Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Hicksville, NY",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid San Francisco, CA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid Cleveland, OH",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid Deerfield, IL",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/30/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Harrisburg, PA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Princeton, NJ",Engineering,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Huntsville, AL",Engineering,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Cranberry Twp, PA",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid Seattle, WA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/30/2024,"On-site New York, NY",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Harrisburg, PA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Jersey City, NJ",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site Hunt Valley, MD",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"Hybrid Austin, TX",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/30/2024,"Hybrid McLean, VA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site San Jose, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/30/2024,"On-site Annapolis, MD",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/30/2024,"On-site San Antonio, TX",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/31/2024,"On-site Universal City, CA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
8/31/2024,"Hybrid New York, NY",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/31/2024,"Hybrid New York, NY",Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
8/31/2024,"On-site Erie, PA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/2/2024,"On-site Fairfield, NJ",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/2/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/2/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/2/2024,Remote,Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/2/2024,"On-site Novato, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/2/2024,"On-site Palm Bay, FL",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/2/2024,"On-site New York, NY",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/3/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/3/2024,"On-site San Jose, CA",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
9/4/2024,"On-site Camp Hill, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
9/4/2024,Hybrid USA,Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Waiting
9/6/2024,"On-site King of Prussia, PA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/8/2024,"On-site Brownsville, TX",Astro,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/8/2024,"On-site Hershey, PA",Data/Web,Full-Time,Referral,TRUE,TRUE,FALSE,FALSE,Rejected
9/8/2024,"On-site Costa Mesa, CA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/8/2024,"On-site Stockholm, Sweden",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/8/2024,"On-site Santa Clara, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/9/2024,"On-site Charlottesville, VA",Astro,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/9/2024,"On-site Mechanicsburg, PA",Data/Web,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
9/9/2024,"On-site Middletown, PA",Engineering,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
9/9/2024,"On-site Harrisburg, PA",Engineering,Full-Time,LinkedIn,TRUE,TRUE,TRUE,FALSE,Rejected
9/15/2024,"Hybrid Myerstown, PA",Creative,Full-Time,Indeed,TRUE,TRUE,FALSE,FALSE,Waiting
9/16/2024,"On-site Austin, TX",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/16/2024,"On-site San Jose, CA",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
9/17/2024,"On-site Malvern, PA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/17/2024,"On-site Pittsburgh, PA",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/17/2024,"On-site State College, PA",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,TRUE,Waiting
9/17/2024,"On-site Chicago, IL",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/17/2024,"Hybrid McLean, VA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/18/2024,"On-site San Jose, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/18/2024,"On-site Boston, MA",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Waiting
9/18/2024,Remote,Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Rejected
9/18/2024,"On-site San Jose, CA",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Waiting
9/18/2024,"On-site New York, NY",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Rejected
9/18/2024,"On-site Charlotte, NC",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,TRUE,Rejected
9/19/2024,"On-site St. Louis, MO",Data/Web,Full-Time,NLC,TRUE,FALSE,TRUE,FALSE,Rejected
9/19/2024,"On-site New York, NY",Data/Web,Internship,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/20/2024,"Hybrid Harrisburg, PA",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/20/2024,Remote,Creative,Part-Time,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
9/20/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
9/20/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
9/20/2024,"Hybrid London, UK",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
9/20/2024,"On-site Austin, TX",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Waiting
9/24/2024,Remote,Creative,Part-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
9/26/2024,"On-site Santa Clara, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/27/2024,"On-site Boston, MA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
9/27/2024,"Hybrid Newtown Square, PA",Data/Web,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/27/2024,"On-site Milpitas, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
9/27/2024,Remote,Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/27/2024,"On-site Philadelphia, PA",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Rejected
9/27/2024,"On-site Greensburg, PA",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,FALSE,Waiting
9/27/2024,Remote,Engineering,Full-Time,Career Fair,TRUE,TRUE,FALSE,FALSE,Rejected
9/28/2024,,Astro,Internship,Company Website,TRUE,TRUE,FALSE,FALSE,Waiting
9/29/2024,,Engineering,Full-Time,LinkedIn,TRUE,FALSE,TRUE,FALSE,Rejected
9/30/2024,"On-site New York, NY",Data/Web,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
10/1/2024,"Hybrid New York, NY",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
10/1/2024,"On-site San Francisco, CA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
10/3/2024,"On-site Aston, PA",Creative,Part-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
10/3/2024,"Hybrid Rahway, NJ",Data/Web,Full-Time,Referral,TRUE,FALSE,FALSE,FALSE,Rejected
10/6/2024,"On-site Greenbelt, MD",Astro,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
10/7/2024,"Hybrid Wilsonville, OR",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
10/7/2024,"On-site Boston, MA",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
10/8/2024,Remote,Creative,Internship,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/8/2024,Remote,Creative,Full-Time,Simplify Jobs,TRUE,TRUE,FALSE,FALSE,Waiting
10/15/2024,"On-site Rahway, NJ",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/16/2024,"Hybrid Raleigh, NC",Data/Web,Internship,LinkedIn,TRUE,FALSE,TRUE,FALSE,Rejected
10/19/2024,Remote,Creative,Full-Time,Indeed,TRUE,TRUE,FALSE,FALSE,Waiting
10/23/2024,Remote,Data/Web,Full-Time,Career Fair,TRUE,TRUE,FALSE,FALSE,Rejected
10/29/2024,"On-site Womelsdorf, PA",Creative,Part-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
10/29/2024,"On-site Vancouver, BC",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
10/29/2024,"On-site New York, NY",Engineering,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
10/29/2024,"On-site Reston, VA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/29/2024,"On-site San Jose, CA",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Rejected
10/29/2024,"On-site Morrisville, NC",Engineering,Full-Time,Handshake,TRUE,FALSE,FALSE,FALSE,Rejected
10/29/2024,"On-site Jersey City, NJ",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
10/30/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,TRUE,FALSE,FALSE,Waiting
11/1/2024,"On-site Reading, PA",Astro,Part-Time,Indeed,TRUE,FALSE,FALSE,TRUE,Waiting
11/3/2024,"On-site East Brunswick, NJ",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
11/13/2024,"On-site Piscataway, NJ",Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
11/17/2024,"Hybrid Lancaster, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
11/17/2024,"Hybrid Lancaster, PA",Creative,Part-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
11/26/2024,"On-site Reading, PA",Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
12/05/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Rejected
12/06/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,TRUE,FALSE,FALSE,Waiting
12/07/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
12/10/2024,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
12/10/2024,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
12/10/2024,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,TRUE,FALSE,FALSE,Waiting
12/27/2024,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
12/29/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
12/29/2024,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/3/2025,"On-site Broomfield, CO",Astro,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
1/3/2025,Remote,Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/3/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/3/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/3/2025,Remote,Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
1/3/2025,"On-site Womelsdorf, PA",Entry,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,"On-site Pasadena, CA",Astro,Full-Time,AAS,TRUE,TRUE,FALSE,FALSE,Waiting
1/7/2025,"On-site Wyomissing, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,"On-site Woonsocket, RI",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
1/7/2025,"Hybrid Reading, PA",Data/Web,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,"On-site Toronto, CA",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/7/2025,"On-site Seattle, WA",Engineering,Full-Time,Simplify Jobs,TRUE,TRUE,FALSE,FALSE,Waiting
1/7/2025,"On-site Austin, TX",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
1/7/2025,Remote,Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
